Site ID,Location,Number of private cycles,Number of cycle hire bikes,Total cycles,Easting,Northing,lat,lng,geometry,LSOA11CD,LSOA11NM,accounting,airport,amusement park,aquarium,art gallery,atm,bakery,bank,bar,beauty salon,bicycle store,book store,bowling alley,bus station,cafe,campground,car dealer,car rental,car repair,car wash,casino,cemetery,church,city hall,clothing store,convenience store,courthouse,dentist,department store,doctor,drugstore,electrician,electronics store,embassy,fire station,florist,funeral home,furniture store,gas station,gym,hair care,hardware store,hindu temple,home goods store,hospital,insurance agency,jewelry store,laundry,lawyer,library,light rail station,liquor store,local government office,locksmith,lodging,meal delivery,meal takeaway,mosque,movie rental,movie theater,moving company,museum,night club,painter,park,parking,pet store,pharmacy,physiotherapist,plumber,police,post office,primary school,real estate agency,restaurant,roofing contractor,rv park,school,secondary school,shoe store,shopping mall,spa,stadium,storage,store,subway station,supermarket,synagogue,taxi stand,tourist attraction,train station,transit station,travel agency,university,veterinary care,zoo,person,bicycle,car,motorcycle,bus,train,truck,traffic light,fire hydrant,stop sign,parking meter,bench,dog
INNCY058,Eversholt Street,600.0,57.0,657.0,529472.4995,182994.6476,51.53102372,-0.134850738,POINT (-0.1348507377504569 51.53102371909107),E01000955,Camden 022D,12,,,,,,,8,26,,,,,37,,,,,,,,,,2,,,,,,,,,,,,,,,,7,,,,,,,,6,,,,,,,,,,,,3,,7,2,,5,0,,,,,,,,,59,,,14,,,4,,,,,,19,,,,4,39,,1,,,4.0,,8.0,,,,,,,,,,
INNCY059,Prince Albert Road,284.5,23.0,307.5,528131.3002,183674.7029,51.53744087,-0.153928067,POINT (-0.1539280666339147 51.5374408667382),E01000860,Camden 018D,4,,,,,,,1,19,,,,,14,,,,,,,,,,0,,,,,,,,,,,,,,,,4,,,,,,,,1,,,,,,,,,,,,2,,1,1,,7,5,,,,,,,,,51,,,7,,,7,,,,,,4,,,,0,17,,1,,,1.0,,13.0,,,,1.0,,,,,,
INNCY060,Sussex Gardens,402.5,37.5,440.0,527038.1535,181308.6202,51.51642411,-0.170533472,POINT (-0.1705334721871828 51.516424110672766),E01004684,Westminster 015C,22,,,,,,,16,25,,,,,48,,,,,,,,,,3,,,,,,,,,,,,,,,,7,,,,,,,,12,,,,,,,,,,,,2,,3,1,,13,27,,,,,,,,,60,,,30,,,0,,,,,,20,,,,5,48,,2,,,8.0,,10.0,,,,,,,,,,
INNCY060,Sussex Gardens,402.5,37.5,440.0,527038.1535,181308.6202,51.51642411,-0.170533472,POINT (-0.1705334721871828 51.516424110672766),E01004684,Westminster 015C,22,,,,,,,16,25,,,,,48,,,,,,,,,,3,,,,,,,,,,,,,,,,7,,,,,,,,12,,,,,,,,,,,,2,,3,1,,13,27,,,,,,,,,60,,,30,,,0,,,,,,20,,,,5,48,,2,,,8.0,,10.0,,,,,,,,,,
INNCY061,Great Western Road,473.5,5.5,479.0,524944.6995,181742.396,51.5207889,-0.200534311,POINT (-0.2005343114080693 51.5207889040342),E01032513,Westminster 010G,12,,,,,,,5,14,,,,,38,,,,,,,,,,1,,,,,,,,,,,,,,,,8,,,,,,,,8,,,,,,,,,,,,4,,2,7,,4,4,,,,,,,,,60,,,28,,,1,,,,,,20,,,,2,39,,1,,,3.0,,,,,,,,,,,,
INNCY062,Archway Road,460.0,0.0,460.0,528501.0005,188148.0024,51.57755699,-0.146967313,POINT (-0.1469673127201815 51.57755699207853),E01002007,Haringey 035C,9,,,,,,,1,2,,,,,27,,,,,,,,,,1,,,,,,,,,,,,,,,,0,,,,,,,,2,,,,,,,,,,,,0,,1,0,,2,2,,,,,,,,,11,,,13,,,0,,,,,,1,,,,1,31,,0,,,,,7.0,,,,1.0,,,,,,
INNCY063,Albany Street,309.5,29.5,339.0,528745.52,183053.72,51.53172066,-0.145303751,POINT (-0.145303751382697 51.531720662678495),E01000946,Camden 021B,6,,,,,,,6,11,,,,,18,,,,,,,,,,0,,,,,,,,,,,,,,,,5,,,,,,,,2,,,,,,,,,,,,0,,1,3,,6,9,,,,,,,,,33,,,8,,,0,,,,,,10,,,,0,19,,1,,,,,13.0,,2.0,,,,,,,,
INNCY064,Notting Hill Gate,1439.0,231.0,1670.0,525499.9961,180522.9951,51.5097072,-0.192968701,POINT (-0.1929687009620577 51.50970720130304),E01002885,Kensington and Chelsea 006D,9,,,,,,,9,18,,,,,32,,,,,,,,,,0,,,,,,,,,,,,,,,,9,,,,,,,,10,,,,,,,,,,,,3,,1,3,,7,8,,,,,,,,,60,,,24,,,0,,,,,,20,,,,1,30,,1,,,6.0,,14.0,2.0,2.0,,4.0,1.0,,,,,
INNCY064,Notting Hill Gate,1439.0,231.0,1670.0,525499.9961,180522.9951,51.5097072,-0.192968701,POINT (-0.1929687009620577 51.50970720130304),E01002885,Kensington and Chelsea 006D,9,,,,,,,9,18,,,,,32,,,,,,,,,,0,,,,,,,,,,,,,,,,9,,,,,,,,10,,,,,,,,,,,,3,,1,3,,7,8,,,,,,,,,60,,,24,,,0,,,,,,20,,,,1,30,,1,,,6.0,,14.0,2.0,2.0,,4.0,1.0,,,,,
INNCY065,Kensington Church Street,139.0,29.5,168.5,525433.3678,180044.0822,51.505418,-0.19409847,POINT (-0.1940984700326492 51.50541799966482),E01002824,Kensington and Chelsea 008A,16,,,,,,,16,26,,,,,36,,,,,,,,,,1,,,,,,,,,,,,,,,,13,,,,,,,,6,,,,,,,,,,,,3,,2,3,,15,12,,,,,,,,,60,,,23,,,1,,,,,,12,,,,2,32,,3,,,2.0,,10.0,1.0,1.0,,,,,,,,
INNCY066,Kensington Road,1210.5,199.0,1409.5,526191.6083,179640.2978,51.50162058,-0.183323648,POINT (-0.1833236481791723 51.501620576689646),E01004688,Westminster 019B,7,,,,,,,4,23,,,,,26,,,,,,,,,,0,,,,,,,,,,,,,,,,7,,,,,,,,3,,,,,,,,,,,,2,,7,3,,5,8,,,,,,,,,35,,,15,,,1,,,,,,5,,,,1,20,,3,,,12.0,,8.0,,1.0,,2.0,10.0,,,,,
INNCY067,Old Brompton Road,932.0,201.0,1133.0,525365.816,178040.2458,51.48742448,-0.195782497,POINT (-0.1957824972778431 51.48742448374158),E01002894,Kensington and Chelsea 017D,8,,,,,,,9,14,,,,,27,,,,,,,,,,0,,,,,,,,,,,,,,,,6,,,,,,,,3,,,,,,,,,,,,0,,1,0,,3,8,,,,,,,,,38,,,13,,,0,,,,,,20,,,,5,34,,2,,,2.0,1.0,14.0,,,,,,,,,,
INNCY068,Earl's Court Road,288.5,37.0,325.5,525574.5974,178544.7314,51.49191202,-0.192597795,POINT (-0.1925977946239188 51.49191201879184),E01002849,Kensington and Chelsea 017B,11,,,,,,,9,17,,,,,35,,,,,,,,,,0,,,,,,,,,,,,,,,,8,,,,,,,,7,,,,,,,,,,,,0,,0,0,,4,9,,,,,,,,,54,,,12,,,2,,,,,,19,,,,5,39,,2,,,5.0,1.0,17.0,,1.0,,,,1.0,,,,
INNCY069,Warwick Road,213.5,51.0,264.5,525336.6862,178371.0811,51.49040416,-0.196084475,POINT (-0.1960844749231494 51.490404158520775),E01002846,Kensington and Chelsea 017A,10,,,,,,,8,13,,,,,34,,,,,,,,,,0,,,,,,,,,,,,,,,,5,,,,,,,,2,,,,,,,,,,,,0,,0,0,,3,10,,,,,,,,,46,,,14,,,0,,,,,,15,,,,4,38,,2,,,,1.0,18.0,,2.0,,2.0,,,,,,
INNCY070,Hammersmith Road,1214.0,98.0,1312.0,524034.4283,178735.8067,51.49396887,-0.214703869,POINT (-0.2147038691116376 51.49396887203136),E01001871,Hammersmith and Fulham 012E,19,,,,,,,6,15,,,,,33,,,,,,,,,,0,,,,,,,,,,,,,,,,7,,,,,,,,8,,,,,,,,,,,,0,,0,0,,5,8,,,,,,,,,50,,,19,,,1,,,,,,17,,,,4,38,,0,,,33.0,,,,,1.0,,,,,,,
INNCY070,Hammersmith Road,1214.0,98.0,1312.0,524034.4283,178735.8067,51.49396887,-0.214703869,POINT (-0.2147038691116376 51.49396887203136),E01001871,Hammersmith and Fulham 012E,19,,,,,,,6,15,,,,,33,,,,,,,,,,0,,,,,,,,,,,,,,,,7,,,,,,,,8,,,,,,,,,,,,0,,0,0,,5,8,,,,,,,,,50,,,19,,,1,,,,,,17,,,,4,38,,0,,,33.0,,,,,1.0,,,,,,,
INNCY071,King Street,1024.5,63.0,1087.5,522509.9989,178605.1441,51.49312664,-0.236696991,POINT (-0.2366969913163411 51.49312664182651),E01001932,Hammersmith and Fulham 011C,15,,,,,,,11,15,,,,,19,,,,,,,,,,2,,,,,,,,,,,,,,,,5,,,,,,,,2,,,,,,,,,,,,0,,2,2,,7,4,,,,,,,,,37,,,24,,,1,,,,,,9,,,,2,29,,0,,,3.0,1.0,9.0,,1.0,,,,,,,,
INNCY071,King Street,1024.5,63.0,1087.5,522509.9989,178605.1441,51.49312664,-0.236696991,POINT (-0.2366969913163411 51.49312664182651),E01001932,Hammersmith and Fulham 011C,15,,,,,,,11,15,,,,,19,,,,,,,,,,2,,,,,,,,,,,,,,,,5,,,,,,,,2,,,,,,,,,,,,0,,2,2,,7,4,,,,,,,,,37,,,24,,,1,,,,,,9,,,,2,29,,0,,,3.0,1.0,9.0,,1.0,,,,,,,,
INNCY072,Wood Lane,642.5,20.0,662.5,523287.5741,180683.0193,51.51163195,-0.224776646,POINT (-0.2247766456007057 51.511631946718175),E01001946,Hammersmith and Fulham 004D,5,,,,,,,4,11,,,,,31,,,,,,,,,,1,,,,,,,,,,,,,,,,8,,,,,,,,3,,,,,,,,,,,,2,,1,0,,5,5,,,,,,,,,60,,,16,,,5,,,,,,13,,,,5,33,,2,,,1.0,,4.0,,1.0,,2.0,,,,,,
INNCY073,Hammersmith Bridge Road,1735.5,58.0,1793.5,523004.6201,178144.5859,51.48888023,-0.229736209,POINT (-0.2297362088113352 51.48888023389725),0,0,19,,,,,,,17,20,,,,,31,,,,,,,,,,2,,,,,,,,,,,,,,,,10,,,,,,,,4,,,,,,,,,,,,0,,1,1,,4,5,,,,,,,,,60,,,23,,,2,,,,,,13,,,,1,31,,0,,,1.0,,9.0,,1.0,,,,1.0,,,,
INNCY074,Great West Road,131.5,8.5,140.0,522189.9998,178370.0014,51.49108254,-0.241385404,POINT (-0.2413854036429727 51.491082538969806),E01001933,Hammersmith and Fulham 011D,7,,,,,,,3,9,,,,,18,,,,,,,,,,1,,,,,,,,,,,,,,,,4,,,,,,,,2,,,,,,,,,,,,1,,2,1,,5,2,,,,,,,,,35,,,18,,,0,,,,,,6,,,,2,20,,0,,,,,15.0,,,,,,,,,,
INNCY075,Fulham Road,506.0,88.0,594.0,527066.7721,178616.7807,51.49222647,-0.171090094,POINT (-0.1710900937821201 51.49222646728428),E01002823,Kensington and Chelsea 014B,10,,,,,,,10,20,,,,,37,,,,,,,,,,1,,,,,,,,,,,,,,,,10,,,,,,,,4,,,,,,,,,,,,3,,9,3,,7,19,,,,,,,,,60,,,26,,,6,,,,,,10,,,,1,36,,0,,,12.0,2.0,4.0,,3.0,,3.0,1.0,,,,,
INNCY076,Buckingham Palace Road,383.5,65.0,448.5,528640.6801,178626.9578,51.49196236,-0.148428073,POINT (-0.1484280730375503 51.491962362307255),E01004750,Westminster 023E,17,,,,,,,17,31,,,,,60,,,,,,,,,,2,,,,,,,,,,,,,,,,9,,,,,,,,10,,,,,,,,,,,,1,,1,1,,7,18,,,,,,,,,60,,,23,,,7,,,,,,14,,,,5,60,,0,,,10.0,,18.0,,2.0,,1.0,,,,,,
INNCY077,King's Road (Belgravia),775.5,147.0,922.5,527597.0037,178335.0014,51.48957486,-0.163558476,POINT (-0.1635584761107107 51.48957486018103),E01002903,Kensington and Chelsea 018E,5,,,,,,,7,11,,,,,28,,,,,,,,,,2,,,,,,,,,,,,,,,,10,,,,,,,,4,,,,,,,,,,,,1,,4,3,,8,13,,,,,,,,,56,,,26,,,5,,,,,,6,,,,2,34,,0,,,3.0,,16.0,,1.0,,5.0,,,1.0,,,
INNCY078,Chalk Farm Road,418.5,4.0,422.5,528572.9964,184248.9985,51.54250155,-0.147353449,POINT (-0.1473534490218704 51.54250155307826),E01000858,Camden 018B,19,,,,,,,11,29,,,,,54,,,,,,,,,,0,,,,,,,,,,,,,,,,6,,,,,,,,4,,,,,,,,,,,,2,,1,3,,8,12,,,,,,,,,60,,,13,,,8,,,,,,18,,,,6,55,,1,,,2.0,,6.0,,,,,3.0,,,,,
INNCY079,Park Road,316.5,93.5,410.0,527569.0035,182420.0021,51.52629237,-0.162485161,POINT (-0.1624851613487499 51.52629237017549),E01004727,Westminster 008D,13,,,,,,,5,10,,,,,33,,,,,,,,,,2,,,,,,,,,,,,,,,,5,,,,,,,,8,,,,,,,,,,,,1,,4,0,,11,5,,,,,,,,,38,,,19,,,0,,,,,,13,,,,2,33,,4,,,,,,,,,,,,,,,
INNCY080,Highbury Grove,765.5,2.5,768.0,531956.5798,184908.1998,51.54764522,-0.098343277,POINT (-0.0983432772930987 51.54764522144711),E01002775,Islington 014D,8,,,,,,,6,13,,,,,31,,,,,,,,,,2,,,,,,,,,,,,,,,,4,,,,,,,,6,,,,,,,,,,,,1,,0,1,,11,6,,,,,,,,,28,,,16,,,0,,,,,,0,,,,3,35,,0,,,3.0,,4.0,,,,2.0,,,1.0,,,
INNCY081,Stoke Newington Road,1480.0,3.0,1483.0,533566.7495,185657.6653,51.55400167,-0.074851443,POINT (-0.0748514429610477 51.55400167418861),E01001834,Hackney 014E,6,,,,,,,5,25,,,,,30,,,,,,,,,,0,,,,,,,,,,,,,,,,5,,,,,,,,6,,,,,,,,,,,,1,,1,8,,3,3,,,,,,,,,45,,,16,,,0,,,,,,19,,,,3,32,,0,,,14.0,,9.0,,,,,,,,,,
INNCY082,Cambridge Heath Road,801.0,42.5,843.5,534917.9254,183093.7392,51.53064046,-0.056356343,POINT (-0.0563563427737773 51.53064045882261),E01004198,Tower Hamlets 002B,7,,,,,,,7,13,,,,,29,,,,,,,,,,1,,,,,,,,,,,,,,,,4,,,,,,,,6,,,,,,,,,,,,0,,4,2,,10,0,,,,,,,,,47,,,25,,,2,,,,,,16,,,,3,37,,0,,,1.0,,19.0,,,,2.0,,,,,1.0,
INNCY083,East Dulwich Road,274.5,0.0,274.5,533062.0034,174499.9992,51.45385328,-0.086332786,POINT (-0.0863327857657156 51.45385327671168),E01004070,Southwark 031B,6,,,,,,,0,1,,,,,27,,,,,,,,,,0,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,,,,,,,,,1,,1,0,,1,1,,,,,,,,,11,,,13,,,0,,,,,,5,,,,2,27,,0,,,2.0,,23.0,,,,1.0,,1.0,,,,
INNCY084,Acre Lane,278.0,15.5,293.5,530630.5019,175107.2953,51.45987657,-0.121082982,POINT (-0.1210829815319184 51.459876565176),E01003055,Lambeth 016D,13,,,,,,,16,36,,,,,39,,,,,,,,,,1,,,,,,,,,,,,,,,,6,,,,,,,,5,,,,,,,,,,,,2,,4,5,,3,13,,,,,,,,,60,,,11,,,1,,,,,,14,,,,4,54,,0,,,1.0,,24.0,,,,3.0,,,,,,
INNCY085,Fulham High Street,701.5,49.5,751.0,524394.9848,176092.9632,51.47013823,-0.210442855,POINT (-0.2104428548850689 51.470138233001606),E01001952,Hammersmith and Fulham 024D,0,,,,,,,3,16,,,,,27,,,,,,,,,,0,,,,,,,,,,,,,,,,5,,,,,,,,2,,,,,,,,,,,,1,,2,1,,5,6,,,,,,,,,37,,,17,,,1,,,,,,9,,,,2,19,,1,,,4.0,1.0,13.0,1.0,,,4.0,,,,,,
INNCY086,Garratt Lane,591.0,2.0,593.0,525867.9979,173232.0021,51.44410124,-0.190264018,POINT (-0.1902640177266941 51.44410123852405),E01004496,Wandsworth 024B,8,,,,,,,3,6,,,,,29,,,,,,,,,,0,,,,,,,,,,,,,,,,4,,,,,,,,5,,,,,,,,,,,,0,,0,0,,3,1,,,,,,,,,29,,,12,,,0,,,,,,4,,,,1,32,,0,,,11.0,,10.0,,2.0,,,,,,,,
INNCY087,Latchmere Road,492.0,35.0,527.0,527702.86,175888.38,51.46756352,-0.162918309,POINT (-0.1629183093801855 51.46756351906561),E01004585,Wandsworth 008D,9,,,,,,,10,15,,,,,33,,,,,,,,,,0,,,,,,,,,,,,,,,,7,,,,,,,,7,,,,,,,,,,,,0,,0,0,,5,4,,,,,,,,,49,,,15,,,1,,,,,,9,,,,2,35,,0,,,1.0,,10.0,,,,,,,,,,
INNCY088,Mitcham Lane,209.0,1.5,210.5,529274.9973,171070.001,51.42390503,-0.14205621,POINT (-0.142056209616117 51.42390503348208),E01004517,Wandsworth 037A,13,,,,,,,2,1,,,,,20,,,,,,,,,,0,,,,,,,,,,,,,,,,3,,,,,,,,2,,,,,,,,,,,,0,,0,0,,1,4,,,,,,,,,9,,,9,,,2,,,,,,4,,,,4,28,,0,,,1.0,,5.0,,,,2.0,,,,,,
INNCY089,Walworth Road,1434.5,5.5,1440.0,532445.8087,177980.173,51.48527233,-0.093892885,POINT (-0.0938928850663067 51.48527232790638),E01003969,Southwark 017B,4,,,,,,,3,4,,,,,28,,,,,,,,,,1,,,,,,,,,,,,,,,,3,,,,,,,,5,,,,,,,,,,,,0,,0,0,,6,6,,,,,,,,,20,,,17,,,0,,,,,,15,,,,0,46,,1,,,18.0,1.0,11.0,1.0,,,,2.0,,,,,
INNCY090,Wandsworth Road,813.5,72.5,886.0,530118.7639,177537.6996,51.48183565,-0.127550705,POINT (-0.127550704855593 51.48183564794717),E01033207,Lambeth 004F,3,,,,,,,5,11,,,,,29,,,,,,,,,,0,,,,,,,,,,,,,,,,10,,,,,,,,5,,,,,,,,,,,,0,,1,11,,7,14,,,,,,,,,33,,,10,,,2,,,,,,9,,,,4,33,,0,,,8.0,,12.0,,,,1.0,,,,,,
INNCY091,South Croxted Road,164.5,0.5,165.0,532893.2352,172185.4717,51.43309327,-0.089628496,POINT (-0.089628495652093 51.43309326823733),E01003951,Southwark 033E,5,,,,,,,0,6,,,,,20,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,1,,,,,,,,,,,,0,,2,0,,3,6,,,,,,,,,9,,,14,,,0,,,,,,4,,,,1,14,,0,,,,,25.0,,,,1.0,,,,,,
INNCY092,Lewisham Way,693.0,0.0,693.0,537388.8136,176162.7732,51.4677628,-0.023454086,POINT (-0.0234540861972004 51.46776280494594),E01003211,Lewisham 008B,5,,,,,,,4,5,,,,,31,,,,,,,,,,0,,,,,,,,,,,,,,,,2,,,,,,,,3,,,,,,,,,,,,1,,0,0,,2,6,,,,,,,,,18,,,9,,,1,,,,,,10,,,,8,37,,0,,,3.0,,7.0,,1.0,,1.0,,,2.0,,,
INNCY093,Christchurch Road,201.0,0.5,201.5,530999.996,173239.9998,51.44301048,-0.116458316,POINT (-0.1164583159790659 51.44301047767083),E01003175,Lambeth 024D,4,,,,,,,5,4,,,,,47,,,,,,,,,,0,,,,,,,,,,,,,,,,3,,,,,,,,3,,,,,,,,,,,,0,,0,1,,5,19,,,,,,,,,18,,,13,,,1,,,,,,9,,,,2,47,,0,,,,,11.0,,,,,,,,,,
INNCY094,Dulwich Common,211.0,1.0,212.0,534338.6274,173343.5202,51.44315947,-0.068409162,POINT (-0.0684091624535654 51.44315947116816),E01003950,Southwark 032B,3,,,,,,,2,1,,,,,33,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,0,,2,0,,3,2,,,,,,,,,4,,,4,,,0,,,,,,4,,,,0,29,,0,,,3.0,,2.0,1.0,,,1.0,,,,,,
INNCY095,Tulse Hill,277.0,2.0,279.0,531201.0106,174410.0049,51.45347844,-0.113134229,POINT (-0.1131342293575372 51.45347843789188),E01003177,Lambeth 020D,5,,,,,,,4,5,,,,,28,,,,,,,,,,0,,,,,,,,,,,,,,,,2,,,,,,,,4,,,,,,,,,,,,0,,0,1,,8,9,,,,,,,,,16,,,10,,,0,,,,,,8,,,,1,20,,0,,,,,26.0,,,,,,,,,,
INNCY096,Lausanne Road,210.5,2.0,212.5,535366.8855,176560.5293,51.471824,-0.052392624,POINT (-0.0523926244151669 51.47182399839033),E01003339,Lewisham 006B,2,,,,,,,3,5,,,,,20,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,3,,,,,,,,,,,,0,,0,1,,8,0,,,,,,,,,26,,,9,,,1,,,,,,9,,,,4,34,,0,,,,,18.0,,,,,,,,,,
INNCY097,Denmark Hill,666.5,1.5,668.0,532665.1768,176060.7424,51.46797198,-0.09145555,POINT (-0.0914555503995814 51.46797198454944),E01003076,Lambeth 014C,7,,,,,,,4,7,,,,,32,,,,,,,,,,1,,,,,,,,,,,,,,,,5,,,,,,,,5,,,,,,,,,,,,1,,0,0,,5,5,,,,,,,,,35,,,9,,,0,,,,,,12,,,,4,36,,1,,,13.0,1.0,2.0,,1.0,1.0,1.0,6.0,,,,,
INNCY098,Lordship Lane,160.0,1.0,161.0,533682.9802,174456.4116,51.45331543,-0.077417404,POINT (-0.0774174038265016 51.45331543289464),E01004072,Southwark 030E,8,,,,,,,3,2,,,,,36,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,2,,,,,,,,,,,,1,,2,1,,0,0,,,,,,,,,28,,,15,,,0,,,,,,5,,,,0,34,,0,,,1.0,,19.0,,,,1.0,4.0,,,,,
INNCY099,Norwood Road,390.0,1.5,391.5,531765.6489,172685.5285,51.43785021,-0.105654137,POINT (-0.1056541372603199 51.43785020851512),E01003166,Lambeth 028D,4,,,,,,,2,2,,,,,34,,,,,,,,,,0,,,,,,,,,,,,,,,,2,,,,,,,,6,,,,,,,,,,,,1,,2,0,,4,15,,,,,,,,,20,,,10,,,1,,,,,,6,,,,3,36,,0,,,,,13.0,,,,1.0,,,,,,
INNCY100,Kirkdale,171.0,0.0,171.0,534968.0,172025.0,51.43116123,-0.05986091,POINT (-0.0598609104993934 51.43116123202274),E01003259,Lewisham 028D,5,,,,,,,4,4,,,,,34,,,,,,,,,,0,,,,,,,,,,,,,,,,4,,,,,,,,4,,,,,,,,,,,,0,,1,0,,1,2,,,,,,,,,14,,,15,,,0,,,,,,10,,,,1,33,,0,,,4.0,3.0,6.0,,3.0,,1.0,,,,,,
INNCY101,Tooting Bec Road,477.5,1.5,479.0,528415.6806,172056.7085,51.43296764,-0.154051313,POINT (-0.1540513131249551 51.43296764374623),E01004482,Wandsworth 030A,9,,,,,,,5,2,,,,,23,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,4,,,,,,,,,,,,0,,1,0,,2,2,,,,,,,,,27,,,10,,,1,,,,,,8,,,,1,26,,0,,,,,10.0,,,,2.0,,,,,,
INNCY102,Trinity Road,280.0,1.0,281.0,526988.6666,173916.0863,51.44999917,-0.173902124,POINT (-0.1739021238506979 51.44999916697075),E01004622,Wandsworth 024D,0,,,,,,,1,1,,,,,16,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,,,,,0,,2,0,,2,3,,,,,,,,,11,,,6,,,0,,,,,,1,,,,2,20,,0,,,,,20.0,,,,,4.0,,,,,
INNCY103,Roehampton Lane,126.5,4.0,130.5,522130.5282,174213.0313,51.45373554,-0.243676959,POINT (-0.2436769587664073 51.453735539906674),E01004568,Wandsworth 013A,1,,,,,,,0,1,,,,,21,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,2,,,,,,,,,,,,0,,1,0,,2,3,,,,,,,,,5,,,9,,,0,,,,,,5,,,,0,30,,3,,,4.0,,14.0,1.0,,,,,,,,,
INNCY104,Rocks Lane,488.5,0.5,489.0,522551.9003,176230.0039,51.47177164,-0.236917154,POINT (-0.2369171541811836 51.4717716419158),E01003852,Richmond upon Thames 003A,2,,,,,,,0,0,,,,,19,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,1,,,,,,,,,,,,1,,0,0,,2,1,,,,,,,,,10,,,5,,,0,,,,,,0,,,,1,0,,0,,,,,3.0,,,,,,,,,,
INNCY105,Fulham Palace Road,545.0,49.0,594.0,523542.4125,178013.5534,51.4875855,-0.222040109,POINT (-0.2220401091585997 51.48758550033701),E01001891,Hammersmith and Fulham 018B,14,,,,,,,14,17,,,,,31,,,,,,,,,,0,,,,,,,,,,,,,,,,8,,,,,,,,5,,,,,,,,,,,,0,,0,0,,6,6,,,,,,,,,52,,,10,,,2,,,,,,11,,,,2,28,,0,,,,,17.0,,,,2.0,1.0,,,,,
INNCY106,Battersea Rise,643.5,7.5,651.0,527036.1335,174955.0589,51.45932573,-0.172846617,POINT (-0.1728466172412291 51.45932573474936),E01004553,Wandsworth 015A,1,,,,,,,0,24,,,,,44,,,,,,,,,,0,,,,,,,,,,,,,,,,9,,,,,,,,6,,,,,,,,,,,,0,,1,0,,4,4,,,,,,,,,55,,,16,,,1,,,,,,8,,,,2,50,,0,,,4.0,1.0,13.0,1.0,,,2.0,,1.0,,,,
INNCY107,Lavendar Hill,524.5,38.0,562.5,527983.8538,175604.433,51.4649483,-0.158977939,POINT (-0.1589779390796049 51.46494830493407),E01004589,Wandsworth 009E,7,,,,,,,10,20,,,,,39,,,,,,,,,,0,,,,,,,,,,,,,,,,5,,,,,,,,5,,,,,,,,,,,,0,,0,0,,4,6,,,,,,,,,50,,,13,,,1,,,,,,8,,,,1,33,,0,,,8.0,,3.0,,4.0,,,,,,,,
INNCY108,Merton High Street,571.0,0.0,571.0,526332.4999,170127.4608,51.41609724,-0.184690036,POINT (-0.1846900364943417 51.416097241928405),E01003359,Merton 006A,34,,,,,,,7,10,,,,,33,,,,,,,,,,0,,,,,,,,,,,,,,,,9,,,,,,,,3,,,,,,,,,,,,0,,1,1,,5,7,,,,,,,,,41,,,6,,,4,,,,,,9,,,,3,34,,1,,,2.0,,10.0,,1.0,,1.0,,,,,,
INNCY109,Putney Bridge Road,464.5,23.0,487.5,524568.7989,175243.7662,51.4624682,-0.208240694,POINT (-0.2082406940283992 51.46246820174976),E01033093,Wandsworth 010F,20,,,,,,,8,15,,,,,38,,,,,,,,,,0,,,,,,,,,,,,,,,,8,,,,,,,,2,,,,,,,,,,,,1,,0,1,,3,7,,,,,,,,,35,,,12,,,2,,,,,,8,,,,1,34,,1,,,1.0,,10.0,,,,2.0,,,,,,
INNCY110,Poynders Road,344.0,1.5,345.5,529333.8176,174023.1157,51.45043075,-0.140133011,POINT (-0.1401330113047741 51.45043074560073),E01003031,Lambeth 023A,5,,,,,,,3,4,,,,,29,,,,,,,,,,0,,,,,,,,,,,,,,,,3,,,,,,,,5,,,,,,,,,,,,0,,1,2,,1,3,,,,,,,,,19,,,18,,,1,,,,,,7,,,,1,32,,0,,,4.0,,10.0,2.0,,,,,,,,,
INNCY111,Junction Road,905.5,0.0,905.5,529190.8235,186065.2686,51.55868276,-0.137782926,POINT (-0.1377829259176273 51.558682759467885),E01002768,Islington 004A,7,,,,,,,3,8,,,,,34,,,,,,,,,,0,,,,,,,,,,,,,,,,3,,,,,,,,6,,,,,,,,,,,,1,,0,0,,8,7,,,,,,,,,31,,,11,,,0,,,,,,11,,,,2,38,,1,,,5.0,,23.0,,,,1.0,,,1.0,,,
INNCY112,Harrow Road,207.5,2.5,210.0,523943.947,182461.9801,51.52747612,-0.21469793,POINT (-0.214697930127077 51.52747612319934),E01004721,Westminster 004D,5,,,,,,,3,4,,,,,35,,,,,,,,,,0,,,,,,,,,,,,,,,,5,,,,,,,,2,,,,,,,,,,,,0,,2,2,,7,2,,,,,,,,,24,,,16,,,1,,,,,,6,,,,3,34,,1,,,3.0,,6.0,1.0,,,,,,,,,
