Site ID,Location,Total cycles,Easting,Northing,lat,lng,geometry,LSOA11CD,LSOA11NM,accounting,airport,amusement park,aquarium,art gallery,atm,bakery,bank,bar,beauty salon,bicycle store,book store,bowling alley,bus station,cafe,campground,car dealer,car rental,car repair,car wash,casino,cemetery,church,city hall,clothing store,convenience store,courthouse,dentist,department store,doctor,drugstore,electrician,electronics store,embassy,fire station,florist,funeral home,furniture store,gas station,gym,hair care,hardware store,hindu temple,home goods store,hospital,insurance agency,jewelry store,laundry,lawyer,library,light rail station,liquor store,local government office,locksmith,lodging,meal delivery,meal takeaway,mosque,movie rental,movie theater,moving company,museum,night club,painter,park,parking,pet store,pharmacy,physiotherapist,plumber,police,post office,primary school,real estate agency,restaurant,roofing contractor,rv park,school,secondary school,shoe store,shopping mall,spa,stadium,storage,store,subway station,supermarket,synagogue,taxi stand,tourist attraction,train station,transit station,travel agency,university,veterinary care,zoo,person,bicycle,car,motorcycle,bus,train,truck,traffic light,fire hydrant,stop sign,parking meter,bench,dog
OUTCY186,Charlton Church Lane,75.0,541210.688,178310.2985,51.48612021,0.032389019,POINT (0.0323890188917046 51.486120207345394),E01001589,Greenwich 012B,3,,,,,,,5,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,3,,,,,,,,1,,,,,,,,,,,,,,1,1,,3,3,,,,,,,,,13,,,9,,,5,,,,,,11,,,,1,40,,0,,,3.0,,10.0,,,,2.0,,,,,,
OUTCY187,Birchanger Road,36.5,534461.553,167311.5868,51.3889245,-0.068927256,POINT (-0.068927255746826 51.38892449975672),E01001185,Croydon 014B,1,,,,,,,1,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,4,,,,,,,,1,,,,,,,,,,,,,,1,0,,4,3,,,,,,,,,15,,,8,,,0,,,,,,2,,,,1,19,,0,,,,,21.0,,,,,,,,,,
OUTCY188,Belmont Road,25.5,550018.1777,177075.9018,51.47276331,0.158620708,POINT (0.1586207076272076 51.47276331379897),E01000441,Bexley 007E,6,,,,,,,4,3,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,3,,,,,,,,,,,,,,0,0,,0,2,,,,,,,,,14,,,6,,,0,,,,,,5,,,,0,16,,0,,,1.0,,11.0,,,,,,,,,,
OUTCY189,Verdant Lane,71.5,539544.6414,172826.3882,51.43725497,0.006247396,POINT (0.0062473958376028 51.437254972838346),E01003346,Lewisham 026A,2,,,,,,,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,1,,,,,,,,,,,,,,0,0,,2,0,,,,,,,,,5,,,9,,,0,,,,,,2,,,,0,19,,0,,,2.0,,11.0,,1.0,,1.0,,,,,,
OUTCY190,Plaistow Lane,69.0,540950.9438,170080.6142,51.41223374,0.025375144,POINT (0.0253751442179632 51.412233735261175),E01000820,Bromley 008C,8,,,,,,,5,10,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,2,,,,,,,,5,,,,,,,,,,,,,,0,2,,2,6,,,,,,,,,17,,,8,,,0,,,,,,4,,,,3,34,,0,,,,,24.0,,,,1.0,,,,,,
OUTCY191,Eynsham Drive,42.0,546704.8586,179324.7681,51.4938383,0.111883101,POINT (0.111883101101493 51.49383829546685),E01001577,Greenwich 003C,10,,,,,,,2,2,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,0,0,,3,2,,,,,,,,,6,,,6,,,0,,,,,,3,,,,1,51,,0,,,1.0,,16.0,,,,1.0,,,,,,
OUTCY192,Coomber Lane,35.0,530160.3273,166868.8835,51.38594792,-0.130870021,POINT (-0.1308700211013774 51.38594792062258),E01004076,Sutton 011A,5,,,,,,,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,0,0,,0,1,,,,,,,,,4,,,2,,,1,,,,,,4,,,,1,35,,0,,,,,3.0,,1.0,,1.0,,,,,,
OUTCY193,Printing House Lane,27.0,509340.8224,179856.4259,51.5070708,-0.425923351,POINT (-0.4259233511643694 51.50707079934282),E01002406,Hillingdon 027B,16,,,,,,,10,5,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,5,,,,,,,,3,,,,,,,,,,,,,,0,1,,1,11,,,,,,,,,29,,,7,,,1,,,,,,13,,,,1,31,,1,,,,,6.0,,,,1.0,,,,,,
OUTCY194,Kings Road,251.0,519203.1358,170399.3529,51.42008326,-0.28707038,POINT (-0.2870703795039359 51.42008325586536),E01002938,Kingston upon Thames 003B,1,,,,,,,0,7,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,3,,,,,,,,,,,,,,0,1,,3,5,,,,,,,,,5,,,8,,,1,,,,,,3,,,,0,17,,0,,,1.0,,16.0,1.0,,,1.0,,,,,,
OUTCY195,Hall Road,109.5,514785.432,174884.4191,51.4613051,-0.349121883,POINT (-0.3491218830392638 51.46130510196147),E01002654,Hounslow 019B,5,,,,,,,0,12,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,1,0,,2,1,,,,,,,,,3,,,3,,,0,,,,,,2,,,,0,17,,0,,,,,21.0,,,,,,,,,,
OUTCY196,Grove Road,92.0,528490.554,169294.7891,51.40812955,-0.153975186,POINT (-0.1539751862282232 51.40812955430999),E01003387,Merton 014A,4,,,,,,,3,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,2,,,,,,,,,,,,,,0,0,,4,2,,,,,,,,,17,,,10,,,1,,,,,,6,,,,2,33,,0,,,4.0,,21.0,,,,,,,,,,
OUTCY197,Lynwood Road,15.5,518018.3617,182532.09,51.52937451,-0.300052381,POINT (-0.3000523807978456 51.52937451475128),E01001279,Ealing 013C,14,,,,,,,1,2,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,3,,,,,,,,,,,,,,0,0,,4,3,,,,,,,,,13,,,5,,,0,,,,,,2,,,,1,18,,0,,,1.0,,28.0,,,,,,,,,,
OUTCY198,Elm Park,5.5,516938.605,192198.573,51.61647602,-0.312396406,POINT (-0.3123964057540657 51.61647602197493),E01002229,Harrow 003C,14,,,,,,,2,3,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,0,0,,1,3,,,,,,,,,13,,,5,,,0,,,,,,4,,,,1,30,,0,,,,,23.0,,,,1.0,,,,,,
OUTCY199,College Road,98.5,523108.9696,183334.2004,51.53549733,-0.226423575,POINT (-0.2264235750869233 51.535497332146605),E01000530,Brent 033A,5,,,,,,,2,4,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,6,,,,,,,,2,,,,,,,,,,,,,,1,1,,3,1,,,,,,,,,25,,,10,,,0,,,,,,8,,,,3,31,,1,,,6.0,,22.0,,,,,,,1.0,,,
OUTCY201,Hawardene Road,83.0,517645.3716,185310.0448,51.55441903,-0.304499169,POINT (-0.3044991690284276 51.55441903389522),E01000610,Brent 019A,4,,,,,,,11,7,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,,,,,0,3,,2,11,,,,,,,,,30,,,3,,,3,,,,,,12,,,,1,29,,0,,,2.0,,18.0,,,,1.0,,,,,,
OUTCY202,Salisbury Road,43.0,531510.9837,190546.9158,51.59842104,-0.102656926,POINT (-0.1026569263381325 51.59842103635481),E01002033,Haringey 010D,17,,,,,,,9,7,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,5,,,,,,,,3,,,,,,,,,,,,,,1,3,,7,5,,,,,,,,,36,,,10,,,4,,,,,,17,,,,1,27,,0,,,2.0,,17.0,,,,1.0,,,,,,
OUTCY203,Sharps Lane,15.5,508974.1151,187628.2312,51.57699471,-0.428801144,POINT (-0.4288011436171615 51.57699470731213),E01002539,Hillingdon 005D,7,,,,,,,10,5,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,2,,,,,,,,,,,,,,2,0,,1,7,,,,,,,,,17,,,8,,,0,,,,,,5,,,,1,31,,0,,,,,4.0,,,,,,,,,,
OUTCY204,Wood End,8.0,514139.2583,185735.533,51.55896271,-0.354909955,POINT (-0.3549099547747413 51.558962705196166),E01002221,Harrow 030C,13,,,,,,,4,3,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,5,,,,,,,,,,,,,,0,0,,1,2,,,,,,,,,27,,,4,,,1,,,,,,14,,,,3,27,,0,,,,,25.0,,,,1.0,,,,,,
OUTCY205,Grasmere Avenue,35.5,518226.2609,187200.7536,51.57129025,-0.295489243,POINT (-0.2954892426553568 51.571290253184834),E01000573,Brent 007B,10,,,,,,,1,2,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,4,,,,,,,,,,,,,,0,0,,1,3,,,,,,,,,9,,,7,,,1,,,,,,8,,,,2,20,,0,,,2.0,,21.0,,,,,,,,,,
OUTCY206,Uphill Road,18.5,521555.1631,192487.3803,51.61809457,-0.245650186,POINT (-0.2456501861832463 51.618094569809614),E01000263,Barnet 016C,10,,,,,,,2,2,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,4,,,,,,,,4,,,,,,,,,,,,,,0,0,,3,4,,,,,,,,,18,,,10,,,0,,,,,,4,,,,2,30,,0,,,,,6.0,,,,,,,,,,
OUTCY207,Ringwood Way,23.0,531617.6995,194472.1322,51.63366946,-0.099644232,POINT (-0.0996442319158885 51.63366946137901),E01001569,Enfield 022E,14,,,,,,,2,6,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,3,,,,,,,,1,,,,,,,,,,,,,,0,0,,2,1,,,,,,,,,21,,,10,,,2,,,,,,5,,,,2,20,,0,,,,,8.0,,,,2.0,,,,,,
OUTCY208,Slough Lane,42.5,520205.4631,188649.6189,51.58389346,-0.266449583,POINT (-0.2664495833766087 51.58389346269508),E01000515,Brent 003A,7,,,,,,,3,4,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,3,,,,,,,,,,,,,,0,0,,3,4,,,,,,,,,22,,,12,,,1,,,,,,4,,,,0,19,,0,,,1.0,,22.0,,,,,,,,,,
OUTCY209,Whitehall Road,128.0,505764.7498,183186.1828,51.53767937,-0.476431889,POINT (-0.4764318894688214 51.5376793680732),E01033725,Hillingdon 015F,5,,,,,,,1,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,,,,,0,1,,1,4,,,,,,,,,11,,,5,,,0,,,,,,3,,,,0,17,,8,,,,,3.0,,,,,,1.0,,,,
OUTCY210,Flanders Road,37.0,542771.4121,183048.0123,51.52830019,0.056768186,POINT (0.056768185802634 51.52830018711667),E01003542,Newham 024D,9,,,,,,,7,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,1,,,,,,,,6,,,,,,,,,,,,,,0,0,,4,1,,,,,,,,,29,,,8,,,0,,,,,,9,,,,0,51,,1,,,,,26.0,,,,5.0,,,,,,
OUTCY211,Park Lane,97.0,533975.1027,191054.4105,51.60240132,-0.066908222,POINT (-0.0669082223465244 51.60240131779492),E01002034,Haringey 037A,12,,,,,,,3,8,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,2,,,,,,,,0,,,,,,,,,,,,,,1,0,,3,3,,,,,,,,,30,,,17,,,0,,,,,,12,,,,1,35,,0,,,,,22.0,,,,1.0,,,,,,
OUTCY212,Twickenham Road,97.5,538473.0,186745.0,51.56259058,-0.003702133,POINT (-0.0037021332170591 51.56259057594247),E01004375,Waltham Forest 025D,12,,,,,,,4,10,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,3,,,,,,,,5,,,,,,,,,,,,,,0,0,,6,4,,,,,,,,,18,,,16,,,3,,,,,,11,,,,1,32,,0,,,,,26.0,,,,,,,,,,
OUTCY213,Carter Drive,9.0,549715.2211,191155.7115,51.59935101,0.160244277,POINT (0.1602442774612827 51.59935100868246),E01002326,Havering 005D,7,,,,,,,1,3,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,0,0,,2,1,,,,,,,,,14,,,4,,,0,,,,,,3,,,,0,33,,0,,,1.0,,22.0,,,,,,,,,,
OUTCY214,Quebec Road,12.0,544210.7689,188134.9562,51.57364331,0.079586674,POINT (0.0795866736684572 51.57364331151874),E01003752,Redbridge 023A,15,,,,,,,0,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,2,,,,,,,,,,,,,,1,0,,2,3,,,,,,,,,8,,,8,,,1,,,,,,7,,,,1,30,,0,,,,,32.0,,,,1.0,,,,,,
OUTCY215,Stevenage Road,54.5,543315.1656,184804.4495,51.54394515,0.06531572,POINT (0.0653157202252077 51.54394514713013),E01003625,Newham 015A,11,,,,,,,0,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,1,,,,,,,,,,,,,,0,1,,1,2,,,,,,,,,3,,,10,,,0,,,,,,3,,,,0,9,,0,,,,,17.0,,,,,,,,,,
OUTCY216,York Road,44.5,543511.1177,186565.5554,51.55971985,0.068857411,POINT (0.0688574113873216 51.55971984948777),E01003783,Redbridge 029A,53,,,,,,,20,8,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,6,,,,,,,,3,,,,,,,,,,,,,,1,0,,1,10,,,,,,,,,47,,,15,,,7,,,,,,17,,,,2,33,,1,,,8.0,2.0,10.0,1.0,,,,,1.0,,,,
OUTCY217,Highview Gardens,9.5,555566.7905,186715.4025,51.55787293,0.242697659,POINT (0.2426976585426755 51.55787293335912),E01002386,Havering 022E,9,,,,,,,1,7,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,0,,,,,,,,2,,,,,,,,,,,,,,0,0,,6,7,,,,,,,,,36,,,7,,,0,,,,,,10,,,,1,20,,0,,,,,15.0,,,,,,,,,,
OUTCY218,Harrow Drive,33.0,533634.054,194469.233,51.63316849,-0.070528556,POINT (-0.0705285558324338 51.633168492706574),E01001459,Enfield 024A,0,,,,,,,0,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,1,,,,,,,,,,,,,,0,0,,3,0,,,,,,,,,2,,,9,,,0,,,,,,1,,,,0,24,,0,,,,,27.0,,,,,,,,,,
OUTCY219,Goresbrook Road,91.5,547578.7279,183862.1893,51.53438093,0.1263598,POINT (0.1263598004113277 51.53438093477277),E01000055,Barking and Dagenham 018B,3,,,,,,,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,,,,,,,,,,,0,1,,2,2,,,,,,,,,1,,,6,,,1,,,,,,2,,,,2,15,,0,,,,,26.0,,,,2.0,,,,,,
OUTCY220,Breamore Road,22.0,545861.0343,186599.5357,51.55942292,0.102746377,POINT (0.1027463771765386 51.55942292463223),E01003713,Redbridge 034A,12,,,,,,,1,3,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,3,,,,,,,,,,,,,,0,0,,0,1,,,,,,,,,31,,,6,,,2,,,,,,9,,,,2,32,,1,,,,,32.0,,,,,,,,,,
OUTCY221,Orford Road,183.5,537610.3089,188845.2729,51.5816745,-0.015317861,POINT (-0.0153178612314199 51.58167449759711),E01004412,Waltham Forest 015A,16,,,,,,,10,11,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,3,,,,,,,,6,,,,,,,,,,,,,,1,1,,4,8,,,,,,,,,51,,,16,,,3,,,,,,18,,,,3,30,,0,,,2.0,,12.0,,1.0,,2.0,,,,,,
OUTCY222,Southern Way,23.5,539956.664,178978.807,51.49243883,0.014604853,POINT (0.0146048533835145 51.49243882909601),E01033732,Greenwich 036D,2,,,,,,,1,4,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,3,,,,,,,,2,,,,,,,,,,,,,,1,0,,3,8,,,,,,,,,16,,,6,,,4,,,,,,6,,,,0,19,,0,,,,,,,,,,,,,,,
OUTCY222,Southern Way,23.5,539956.664,178978.807,51.49243883,0.014604853,POINT (0.0146048533835145 51.49243882909601),E01033732,Greenwich 036D,2,,,,,,,1,4,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,3,,,,,,,,2,,,,,,,,,,,,,,1,0,,3,8,,,,,,,,,16,,,6,,,4,,,,,,6,,,,0,19,,0,,,,,,,,,,,,,,,
OUTCY223,Durham Road,20.5,540043.9541,168390.7879,51.39727339,0.011675491,POINT (0.011675490644031 51.39727338716576),E01000829,Bromley 018E,18,,,,,,,6,3,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,5,,,,,,,,0,,,,,,,,,,,,,,1,0,,5,7,,,,,,,,,15,,,12,,,2,,,,,,8,,,,1,37,,0,,,,,21.0,,,,,,,,,,
OUTCY224,Anglesea Road,53.5,543615.4837,178660.6882,51.48866364,0.067142357,POINT (0.0671423566549145 51.48866364017822),E01001696,Greenwich 011B,32,,,,,,,11,13,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,5,,,,,,,,3,,,,,,,,,,,,,,3,3,,4,7,,,,,,,,,59,,,12,,,0,,,,,,16,,,,2,39,,1,,,,,7.0,,,,,,,,,,
OUTCY225,Burnell Avenue,25.5,546562.2273,176128.2031,51.46515284,0.108504776,POINT (0.1085047762424411 51.46515284451167),E01000401,Bexley 013A,11,,,,,,,5,7,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,3,,,,,,,,4,,,,,,,,,,,,,,1,0,,1,4,,,,,,,,,37,,,10,,,0,,,,,,16,,,,1,35,,0,,,1.0,,10.0,,,,,,,,,,
OUTCY226,Charlton Lane,16.0,541776.8681,177889.4689,51.48219719,0.040369041,POINT (0.040369041072279 51.48219719442291),E01001588,Greenwich 012A,2,,,,,,,2,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,1,,,,,,,,,,,,,,1,1,,3,4,,,,,,,,,12,,,5,,,0,,,,,,5,,,,1,31,,0,,,,,16.0,,,,,,,,,,
OUTCY227,Alnwick Road,57.5,540678.6589,174045.7392,51.44793178,0.023035873,POINT (0.0230358733603717 51.44793177760251),E01001660,Greenwich 029D,5,,,,,,,1,2,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,,,,,,,0,0,,2,2,,,,,,,,,8,,,6,,,0,,,,,,3,,,,1,19,,0,,,,,5.0,,,,2.0,,,,,,
OUTCY228,Brangbourne Road,51.0,538206.3279,171347.5115,51.42429333,-0.013571024,POINT (-0.0135710238524485 51.42429333088627),E01003241,Lewisham 038C,2,,,,,,,1,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,2,,,,,,,,,,,,,,0,0,,4,1,,,,,,,,,6,,,6,,,0,,,,,,7,,,,1,18,,0,,,,,19.0,,1.0,,1.0,,,,,,
OUTCY229,High Street Bromley,89.0,540393.6271,168771.139,51.40060489,0.016848877,POINT (0.0168488765355935 51.40060489191875),E01000675,Bromley 018B,26,,,,,,,13,15,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,1,,,,,,,,,,,,,,1,2,,7,12,,,,,,,,,51,,,10,,,2,,,,,,13,,,,1,37,,0,,,43.0,,,,,,,,,,,,
OUTCY230,Ridgeway East,16.0,545703.801,174751.937,51.45300786,0.095589307,POINT (0.0955893074145532 51.453007855978726),E01000413,Bexley 018F,5,,,,,,,2,5,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,2,,,,,,,,,,,,,,0,0,,1,0,,,,,,,,,9,,,7,,,0,,,,,,5,,,,0,31,,0,,,,,18.0,,,,2.0,,,,,,
OUTCY231,Grant Road,18.0,533691.5303,166241.7131,51.37949174,-0.080389576,POINT (-0.0803895762948413 51.379491743219006),E01000977,Croydon 022C,14,,,,,,,4,4,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,2,,,,,,,,6,,,,,,,,,,,,,,1,0,,2,1,,,,,,,,,17,,,13,,,0,,,,,,5,,,,0,37,,0,,,,,18.0,,,,,,,,,,
OUTCY232,Avenue Road,13.0,550361.9637,177351.213,51.47514583,0.163683925,POINT (0.1636839253722309 51.47514583078456),E01000439,Bexley 007C,8,,,,,,,4,3,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,2,,,,,,,,,,,,,,0,0,,0,4,,,,,,,,,12,,,8,,,0,,,,,,5,,,,0,28,,0,,,1.0,,6.0,,,,,,,,,,
OUTCY233,Ashen Vale,7.0,535807.988,162694.5884,51.3471137,-0.051350709,POINT (-0.0513507088775504 51.3471137041987),E01001123,Croydon 033C,2,,,,,,,0,1,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,2,,,,,,,,,,,,,,0,0,,1,0,,,,,,,,,10,,,9,,,0,,,,,,2,,,,0,18,,0,,,,,22.0,,,,,,,,,,
OUTCY234,St. John's Road,11.0,545372.803,166916.8298,51.38268966,0.087618491,POINT (0.0876184912193369 51.38268965672952),E01000808,Bromley 025A,3,,,,,,,1,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,1,,,,,,,,,,,,,,0,0,,2,1,,,,,,,,,0,,,5,,,0,,,,,,0,,,,0,17,,0,,,,,38.0,,,,,,,,,,
OUTCY235,Central Avenue,44.5,510316.4275,181170.6097,51.51869326,-0.411461039,POINT (-0.4114610389667433 51.51869325879535),E01002508,Hillingdon 026E,13,,,,,,,4,3,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,2,,,,,,,,,,,,,,0,0,,1,3,,,,,,,,,28,,,1,,,2,,,,,,8,,,,0,30,,1,,,,,16.0,,1.0,,1.0,,,,,,
OUTCY236,Wilton Crescent,62.5,524828.8317,169755.2073,51.41308449,-0.206432724,POINT (-0.2064327243327303 51.41308448530015),E01003428,Merton 015E,12,,,,,,,4,7,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,3,,,,,,,,4,,,,,,,,,,,,,,0,0,,4,5,,,,,,,,,15,,,17,,,0,,,,,,5,,,,2,16,,1,,,,,18.0,,,,,,,,,,
OUTCY237,Jubilee Avenue,144.0,514211.9633,173494.477,51.44892841,-0.357821323,POINT (-0.3578213227876166 51.4489284147275),E01003844,Richmond upon Thames 013E,5,,,,,,,1,4,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,,,,,,,,,,,0,0,,3,4,,,,,,,,,14,,,11,,,0,,,,,,4,,,,1,32,,0,,,2.0,,22.0,,,,,,,,,,
OUTCY238,Peterborough Road,19.0,527491.3268,166837.2426,51.38626883,-0.169215994,POINT (-0.1692159944419702 51.38626882500703),E01004184,Sutton 001C,2,,,,,,,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,1,,,,,,,,,,,,,,1,1,,2,0,,,,,,,,,5,,,5,,,0,,,,,,1,,,,0,16,,0,,,,,27.0,,,,1.0,,,,,,
OUTCY239,Station Road,148.5,515945.4214,173548.7015,51.44906386,-0.332869482,POINT (-0.3328694820476727 51.44906385965484),E01003897,Richmond upon Thames 014D,10,,,,,,,7,17,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,5,,,,,,,,6,,,,,,,,,,,,,,3,2,,4,6,,,,,,,,,54,,,17,,,1,,,,,,9,,,,1,34,,1,,,,,8.0,,,,2.0,,,,,,
OUTCY240,Katharine Street,103.0,532426.4823,165416.0894,51.37236835,-0.098863524,POINT (-0.0988635235416542 51.37236835465511),E01001043,Croydon 027B,44,,,,,,,22,29,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,11,,,,,,,,0,,,,,,,,,,,,,,1,5,,2,26,,,,,,,,,60,,,17,,,5,,,,,,26,,,,4,51,,1,,,7.0,,5.0,,1.0,,,2.0,,,,,
OUTCY241,Cannon Hill Lane,116.0,524130.2524,168470.1852,51.40168889,-0.216921884,POINT (-0.2169218843523765 51.401688890932206),E01003362,Merton 021A,4,,,,,,,1,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,0,0,,3,4,,,,,,,,,2,,,4,,,0,,,,,,1,,,,0,14,,0,,,,,12.0,,,,,,,,,,
OUTCY242,Mattock Lane,253.5,516776.8369,180342.1169,51.50994987,-0.318666723,POINT (-0.3186667225807562 51.50994987084349),E01001388,Ealing 028E,20,,,,,,,3,6,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,7,,,,,,,,4,,,,,,,,,,,,,,0,0,,6,5,,,,,,,,,40,,,8,,,0,,,,,,14,,,,2,33,,1,,,,,12.0,,,,,,,,,,
OUTCY243,Elmfield Avenue,51.5,515972.49,171159.9552,51.42758887,-0.333261787,POINT (-0.3332617872655437 51.4275888683395),E01003886,Richmond upon Thames 021A,20,,,,,,,2,11,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,5,,,,,,,,2,,,,,,,,,,,,,,0,0,,2,2,,,,,,,,,30,,,5,,,0,,,,,,5,,,,1,31,,2,,,2.0,,27.0,,1.0,,2.0,,,,,,
OUTCY244,Northcote Road,119.5,516553.9399,174857.7567,51.46070444,-0.323685654,POINT (-0.3236856539476241 51.46070443943118),E01003871,Richmond upon Thames 007C,2,,,,,,,1,5,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,3,,,,,,,,,,,,,,1,0,,4,1,,,,,,,,,2,,,4,,,1,,,,,,2,,,,2,27,,0,,,,,38.0,,,,1.0,,,,,,
OUTCY245,Green Lane Worcester Park,156.5,522355.5854,166082.9585,51.38061914,-0.243243046,POINT (-0.2432430459480263 51.38061914245846),E01004195,Sutton 006E,8,,,,,,,5,4,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,3,,,,,,,,,,,,,,0,0,,4,6,,,,,,,,,20,,,8,,,0,,,,,,9,,,,1,27,,0,,,,,13.0,,,,1.0,,,,,,
OUTCY246,Corfton Road,22.5,518150.3651,181342.6805,51.51865717,-0.298548818,POINT (-0.2985488181971135 51.51865716836554),E01001275,Ealing 020H,9,,,,,,,10,13,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,5,,,,,,,,3,,,,,,,,,,,,,,1,3,,5,7,,,,,,,,,36,,,18,,,1,,,,,,6,,,,3,34,,1,,,,,15.0,,,,,,,,,,
OUTCY247,Homeland Drive,20.5,525690.4983,162729.6584,51.34975442,-0.196532684,POINT (-0.1965326840539279 51.349754415955246),E01004096,Sutton 021B,4,,,,,,,0,2,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,2,,,,,,,,,,,,,,0,0,,2,1,,,,,,,,,4,,,8,,,0,,,,,,1,,,,1,27,,0,,,,,20.0,,,,1.0,,,,,,
OUTCY248,Streatham Common South,26.5,530300.6747,170685.771,51.42021739,-0.127453699,POINT (-0.127453698591252 51.42021739423028),E01003144,Lambeth 034C,14,,,,,,,2,6,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,,,,,,,,,,,0,0,,1,5,,,,,,,,,8,,,8,,,0,,,,,,6,,,,4,36,,0,,,3.0,,10.0,,,,1.0,,,,,,
OUTCY249,Manor Way,14.0,509433.3815,187679.3866,51.57736561,-0.422160297,POINT (-0.4221602967946772 51.57736561125292),E01002435,Hillingdon 007C,11,,,,,,,11,8,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,3,,,,,,,,5,,,,,,,,,,,,,,2,0,,3,9,,,,,,,,,34,,,7,,,0,,,,,,7,,,,3,25,,0,,,,,25.0,,,,,,,,,,
